id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22886264,Departamento completo. Gran ubicación,169368956,Lidia,,Benito Juárez,19.36337,-99.18509,Entire home/apt,700,2,48,2019-09-18,2.54,1,63
22886678,Cozy bedroom in nice apartment in Narvarte,72793018,Carlos,,Benito Juárez,19.39716,-99.14867,Private room,253,1,1,2018-03-21,0.05,1,0
22886808,Frida Khalo's nest @ Centro Historico (P8),4448934,John,,Cuauhtémoc,19.43954,-99.13481,Entire home/apt,1070,1,35,2019-09-13,1.76,45,0
22886816,Centro Histórico for globetrotters (P9),4448934,John,,Cuauhtémoc,19.441,-99.13475,Entire home/apt,1070,1,13,2019-08-31,0.91,45,90
22886820,Luchas with an awesome rooftop @ Downtown (P10),4448934,John,,Cuauhtémoc,19.43898,-99.13375,Entire home/apt,1070,1,6,2019-06-30,0.33,45,126
22886955,Departamento Acacias,169376141,Juan Manuel,,Benito Juárez,19.36124,-99.17319,Entire home/apt,1206,3,2,2018-12-21,0.19,1,0
22888383,Marley's Place Private Room.,2626870,Cristian,,Miguel Hidalgo,19.42896,-99.1754,Private room,836,2,3,2018-02-09,0.15,1,0
22889573,Condesa trendiest neighborhood ❤️️in Mex city 6⭐️!!!!,169409549,Antonio,,Cuauhtémoc,19.4175,-99.1786,Entire home/apt,1264,1,132,2019-09-20,6.63,3,52
22889850,Stop looking castle view  w/elegant mex deco 5⭐️!!,169409549,Antonio,,Cuauhtémoc,19.41862,-99.17794,Entire home/apt,1206,2,133,2019-09-20,6.71,3,57
22898484,Polanco Loft,126718,Alejandro,,Miguel Hidalgo,19.43402,-99.19234,Entire home/apt,2003,2,1,2018-06-24,0.07,1,0
22900424,MEXICO CITY´S AIRPORT (T1) -Breakfast included-,156529088,Arely,,Venustiano Carranza,19.43602,-99.09681,Private room,350,1,27,2019-09-17,1.46,1,97
22900827,"Small, Clean and Stylish in Condesa w/BKFST (G11)",4448934,John,,Cuauhtémoc,19.41338,-99.17998,Private room,544,1,25,2019-09-13,1.28,45,107
22901028,Large groups (from 8 to 40 guests) at Condesa.,61276494,Caste,,Cuauhtémoc,19.4147,-99.17995,Entire home/apt,23335,3,0,,,6,255
22901506,DEPARTAMENTO PRIVADO  ESCANDON CONDESA ROOF GARDEN,169510505,Gerardo,,Miguel Hidalgo,19.40533,-99.18023,Entire home/apt,583,1,172,2019-08-23,8.87,2,0
22902188,The MUNAL at your feet (D8),4448934,John,,Cuauhtémoc,19.43666,-99.13961,Entire home/apt,1070,1,4,2019-02-19,0.20,45,259
22902445,Departamento Vintage,151136089,Johnny Michel,,Tlalpan,19.29517,-99.13284,Entire home/apt,642,1,76,2019-09-15,3.77,2,347
22902712,La casa del viajero,169522760,Eduardo,,Iztapalapa,19.38188,-99.11774,Shared room,194,1,3,2018-05-05,0.16,1,88
22902757,Private loft polanco,169523933,David,,Miguel Hidalgo,19.43401,-99.18617,Private room,428,3,1,2018-03-19,0.05,1,88
22902801,El Nicho de Leonardo,33040363,Sergio,,Benito Juárez,19.37824,-99.19023,Entire home/apt,467,1,81,2019-09-22,4.07,3,353
22906170,Cozy studio @ the most beutiful street of Mexico,140666440,Berta,,Cuauhtémoc,19.41248,-99.17129,Private room,389,2,27,2019-08-26,1.36,1,325
22906674,Depto/Loft de diseñador (2 camas matrim.) 1-4 pers,62108795,Enrique,,Cuajimalpa de Morelos,19.3263,-99.29233,Entire home/apt,797,1,1,2018-03-16,0.05,2,0
22907768,"Centrico y lujoso, con parking y vigilancia 24hrs",6486198,Carlos,,Benito Juárez,19.39341,-99.17881,Entire home/apt,3306,5,0,,,3,0
22908478,Cómoda habitación en fraccionamiento exclusivo,131661749,Enrique,,Álvaro Obregón,19.35029,-99.20175,Private room,428,2,8,2019-06-30,0.41,1,180
22908545,"Habitación, en Hermoso Depto. c/ parking, Tlalpan",138847234,Gustavo,,Tlalpan,19.27519,-99.15102,Private room,331,1,28,2019-08-26,1.71,1,265
22909216,A Different Experience. LuxuryRoom in a LoftHouse.,148712916,Fabiola,,Cuauhtémoc,19.41355,-99.15857,Private room,758,3,11,2018-11-29,0.57,2,0
22909907,Stunning Condesa Gem,403236,Delia,,Cuauhtémoc,19.41485,-99.17429,Entire home/apt,2528,3,31,2019-09-07,1.87,3,30
22910103,Depto cerca de zona de hospitales y Tlalpan centro,34272793,Oscar,,Tlalpan,19.28008,-99.16403,Entire home/apt,933,7,15,2019-08-30,0.76,5,330
22910501,La casita del valle,123043,Alicia,,Benito Juárez,19.38291,-99.16964,Entire home/apt,895,2,18,2019-06-24,1.33,1,269
22910797,Private room in Polanco next to museums & shops,169611287,Gerardo,,Miguel Hidalgo,19.4404,-99.2024,Private room,1497,1,0,,,1,88
22910807,Fuente del sol.,167376937,Eliza,,Tlalpan,19.30141,-99.23085,Entire home/apt,3345,3,0,,,4,365
22912254,"Cool appartment in la Roma.
Very well located.",169613951,Andrés,,Cuauhtémoc,19.40726,-99.16823,Entire home/apt,1458,2,72,2019-09-08,3.61,1,171
22915031,LOVELY apt in the heart of COYOACAN!,157491849,Juan Rodrigo,,Coyoacán,19.34977,-99.16554,Entire home/apt,1517,3,5,2019-08-30,0.35,36,274
22918369,Departamento en Colonia Del Valle CDMX,156260481,Jose Manuel,,Benito Juárez,19.39502,-99.16515,Entire home/apt,1497,3,2,2019-07-01,0.67,2,173
22918410,HUGE apt & ROMA Neighbrhd with lots of light,157491849,Juan Rodrigo,,Cuauhtémoc,19.40781,-99.16782,Entire home/apt,1283,3,0,,,36,327
22920115,Apartment in Reforma with the best location !!,85193928,Andrea,,Cuauhtémoc,19.43305,-99.15447,Entire home/apt,953,2,98,2019-09-20,5.25,1,52
22920259,Excelente estancia en zona centro (Tlatelolco),169696562,Wendy,,Cuauhtémoc,19.45829,-99.13934,Private room,408,1,116,2019-09-13,5.82,1,363
22920792,Confortable habitación en Coyoacán :),160589515,Mauricio,,Coyoacán,19.33351,-99.15071,Private room,214,1,1,2018-02-11,0.05,1,344
22921422,"*A 10 min Foro Sol, Aeropuerto CDMX y Autódromo *",130164555,Isaura,,Iztacalco,19.40808,-99.06953,Entire home/apt,194,1,61,2019-09-03,3.17,2,344
22921883,Comfy and economic Room with doublebed in Coyoacan,64953501,Guru Seva,,Coyoacán,19.35201,-99.14489,Private room,194,2,11,2018-08-27,0.56,3,137
22922005,ROOM FULL OF LIGHT near COYOACÁN,49434594,Alan,,Benito Juárez,19.36545,-99.16219,Private room,1206,2,0,,,1,89
22922279,Departamento a media cuadra de Reforma,56647164,Jonathan,,Cuauhtémoc,19.43033,-99.16061,Entire home/apt,1283,2,7,2019-09-22,2.88,1,136
22922714,SUITE #10 Departamento 1 rec. Lomas de Chapultepec,169718990,Patricia,,Miguel Hidalgo,19.42213,-99.22623,Entire home/apt,3306,3,0,,,5,179
22922938,"4* cómoda Habitación súper ubicada.Cerca UNAM,ITAM",64363285,Perla,,Álvaro Obregón,19.3389,-99.19669,Private room,292,7,0,,,7,266
22924190,Cuarto Creativo en la Del Valle,14808008,Fernando,,Benito Juárez,19.37511,-99.17002,Private room,408,1,1,2018-02-12,0.05,1,0
22925005,Cuarto para 2,83748793,Katina,,Álvaro Obregón,19.32344,-99.21474,Private room,506,1,0,,,1,0
22925019,Apartment Downtown 1106,42700394,Hugo,,Cuauhtémoc,19.43416,-99.14386,Entire home/apt,1458,1,43,2019-09-06,2.16,38,358
22925344,"WTC, Polyforum del valle",143157844,Erin,,Benito Juárez,19.39085,-99.16836,Private room,311,1,10,2018-04-13,0.50,1,0
22925708,ROOM CONFORTABLE/BATHROOM PRIVATE/ NEAR DOWNTOWN,159027739,Soco Y Toño,,Cuauhtémoc,19.4463,-99.15513,Private room,544,1,60,2019-09-17,2.98,1,167
22927533,Private room in nice apartment near Coyoacán.,19806027,José Manuel,,Benito Juárez,19.35874,-99.15722,Shared room,292,5,1,2018-03-04,0.05,2,235
22928832,Habitación con baño privado .,167031167,Salvador,,Benito Juárez,19.37293,-99.18353,Private room,447,1,14,2018-10-12,0.70,4,0
22929711,Casa León recibe a sus huéspedes con entusiasmo.,127224142,Edaena,,Tlalpan,19.27617,-99.15944,Private room,447,1,3,2018-09-01,0.20,1,365
22935731,Bright 2BR Apartment | Balcony | Best Location WTC,39434356,Armando,,Benito Juárez,19.38996,-99.17414,Entire home/apt,1439,2,41,2019-09-22,2.43,1,127
22935971,Residencias Señorial CDMX,101077277,Nancy,,Cuauhtémoc,19.42871,-99.13999,Private room,447,1,78,2019-09-08,3.87,6,7
22938580,Recharge in a Trendy Roma Norte Retreat,3879188,Lucia,,Cuauhtémoc,19.42036,-99.15577,Entire home/apt,1361,3,52,2019-09-15,2.78,1,29
22941028,Bonito departamento al sur de la Ciudad - Acoxpa,169911723,Omar,,Tlalpan,19.2957,-99.13963,Entire home/apt,525,4,19,2019-09-02,1.23,1,45
22943108,Loft amueblado todo nuevo con todos los servicios.,163456347,Adolfo,,Benito Juárez,19.37781,-99.13841,Entire home/apt,758,2,4,2019-08-29,0.36,3,365
22943707,Chapultepec’s Castle neighbor,4362315,Tatiana,,Miguel Hidalgo,19.41393,-99.18255,Private room,408,1,24,2019-05-12,1.19,2,88
22946711,Modern Soul | Balcony | Polanco,10764020,Mr. W,,Miguel Hidalgo,19.42948,-99.20246,Entire home/apt,2956,1,19,2019-04-07,0.95,46,65
22949177,Linda habitación y espacio En el sur,169999005,Rafael,,Benito Juárez,19.37142,-99.16528,Private room,292,54,0,,,1,365
22955943,"Room 1 en Santa Catarina, Coyoacán",675332,Betel,,Coyoacán,19.34726,-99.17344,Private room,642,3,4,2019-07-06,0.21,4,277
22956209,The Best Spot for Concerts and Events Addicts!,5755202,Andres,,Venustiano Carranza,19.41801,-99.11766,Entire home/apt,1206,6,0,,,39,90
22956234,Beautiful Apartment with terrace ROMA/Condesa,142085641,Adriana,,Cuauhtémoc,19.42062,-99.16912,Entire home/apt,1128,1,10,2019-05-12,0.50,1,88
22956513,"2 Rooms, Best area for Concerts & Events & Airport",5755202,Andres,,Venustiano Carranza,19.41713,-99.11878,Entire home/apt,1011,6,0,,,39,84
22959545,Jovial room near the pulque museum.,170110545,Ana,,Cuauhtémoc,19.45111,-99.14486,Private room,292,1,34,2019-04-08,1.77,7,247
22960627,Formula1 apartment in Coyoacán at15 min from track,58447760,Alejandro,,Coyoacán,19.35493,-99.16436,Entire home/apt,1147,2,27,2019-09-07,3.42,3,309
22965856,Habitación doble,170177640,Rocío,,Cuajimalpa de Morelos,19.37436,-99.28417,Private room,272,1,2,2019-04-23,0.13,1,317
22969299,"In Condesa: lovely flat, with books and antiques",169764252,Ernesto,,Cuauhtémoc,19.40343,-99.17019,Entire home/apt,1206,2,53,2019-07-14,2.65,1,0
22971453,HABITACION PRIVADA  2 CAMAS  A 5 MINS AEROPUERTO,31362063,Erika,,Venustiano Carranza,19.42237,-99.08865,Private room,642,1,7,2019-05-05,0.36,13,365
22971704,"Casa Portales, privacidad y comodidad, Planta Baja",170259815,Irma Y Ana,,Iztapalapa,19.36545,-99.1364,Entire home/apt,447,2,1,2019-08-25,1,2,179
22972233,Excelente espacio en zona Roma-Condesa,170270516,Jorge,,Cuauhtémoc,19.42039,-99.17212,Private room,486,3,113,2019-09-01,5.69,1,90
22972946,Diamond Polanco | Private Terrace,10764020,Mr. W,,Miguel Hidalgo,19.43726,-99.18471,Entire home/apt,3053,1,10,2019-05-16,0.50,46,362
22973062,"Céntrico, Moderno Departamento En El Corazón CDMX",109997110,Ricardo,,Benito Juárez,19.39228,-99.16581,Private room,700,2,1,2018-11-19,0.10,2,0
22978654,Coolest apartment in Polanco!!!,161595495,Ricardo,,Miguel Hidalgo,19.43165,-99.18829,Entire home/apt,992,2,89,2019-09-04,4.63,3,317
22979229,Penthouse con jacuzzi en San Pedro de los Pinos,40168569,Jimena,,Benito Juárez,19.38732,-99.18938,Entire home/apt,856,1,19,2019-09-04,1.30,1,172
22980023,"El Colibrí ""Little Oasis in Polanco""",815705,Luis,,Miguel Hidalgo,19.43467,-99.18797,Entire home/apt,1361,2,30,2019-09-01,1.56,6,151
22981333,Great apartment with balcony in the heart of CDMX,4323094,Vinicius,,Cuauhtémoc,19.42321,-99.17247,Entire home/apt,1206,4,5,2019-07-07,0.48,1,0
22982393,Cuarto Privado en Hermosa Residencia,65802376,Alfonso,,Álvaro Obregón,19.35918,-99.18813,Private room,856,2,0,,,1,177
22983125,Departamento Acogedor con Mucho Estilo en la Roma,63656610,Sarali,,Cuauhtémoc,19.41962,-99.17312,Entire home/apt,1400,1,140,2019-09-16,7.01,2,82
22983261,Hacienda City Center,7323488,Jimmie,,Cuauhtémoc,19.42943,-99.13863,Entire home/apt,914,2,34,2019-09-17,1.71,11,309
22983653,Park Life Paradox - 1 Recamara,170419988,Park Life,,Cuajimalpa de Morelos,19.35655,-99.27435,Entire home/apt,1984,1,4,2018-11-17,0.25,3,179
22983800,Ya no está disponible,147716343,Paloma,,Venustiano Carranza,19.43528,-99.08507,Private room,350,1,0,,,1,0
22986300,"Habitación tipo hotel c/baño, excelente ubicación",162472626,Angeles,,Cuauhtémoc,19.43993,-99.15179,Private room,506,2,117,2019-09-19,5.98,3,294
22986407,RECAMARA AMUEBLADA,170459171,Nora,,La Magdalena Contreras,19.30992,-99.24749,Private room,194,90,0,,,1,178
22987513,Sweethome2 near to US embassy & independence Angel,80368970,Silvia,,Cuauhtémoc,19.43017,-99.17057,Private room,447,2,5,2018-11-01,0.25,2,365
22988229,Deluxe Suite || Roma Norte || Condesa,170471909,Mauricio,,Cuauhtémoc,19.42103,-99.1717,Entire home/apt,1303,2,82,2019-09-11,4.28,1,160
22988270,Moderno Y Céntrico Departamento En El Corazón CDMX,109997110,Ricardo,,Benito Juárez,19.39429,-99.1647,Private room,700,1,2,2019-02-24,0.19,2,179
22988789,Luminous and spacious apartment near Coyoacán,3959716,Pablo,,Álvaro Obregón,19.35179,-99.18115,Entire home/apt,1497,2,40,2019-09-16,2.02,1,260
22995674,"Cuarto en la Del Valle Centro, la mejor ubicación!",119300588,Jorge,,Benito Juárez,19.38078,-99.17101,Private room,253,2,7,2018-06-30,0.36,1,266
22999366,Cuarto con baño cerca del Soumaya,44042314,Jose,,Miguel Hidalgo,19.44608,-99.20386,Private room,797,1,18,2019-09-22,0.92,2,0
22999583,Nice room close to San Angel.,128927276,Liana Y Felipe,,Benito Juárez,19.36452,-99.18899,Private room,486,2,27,2019-09-04,1.38,1,76
23000807,Pequeño y lindo espacio con baño * 15' aeropuerto,170604343,Mónica,,Iztacalco,19.40121,-99.12548,Private room,272,2,28,2019-02-11,1.45,1,50
23000921,Anzures: Comodidad y encanto cosmopolita,37632569,Ricardo,,Miguel Hidalgo,19.43604,-99.17705,Private room,350,7,4,2018-07-21,0.21,4,266
23001282,Lindo cuarto en depa de Polanco,97317277,Raquel,,Miguel Hidalgo,19.43907,-99.18875,Private room,447,1,18,2018-11-28,0.93,2,0
23001933,Beautiful Apt. on Best Location,126671756,Mariana Y Fernanda,,Cuauhtémoc,19.41621,-99.15719,Entire home/apt,1264,1,52,2019-09-16,2.88,4,331
23002001,Gran habitación con sala privada en Casa Mariscal,70937648,Victor,,Cuauhtémoc,19.44983,-99.16054,Private room,1400,1,110,2019-09-22,5.72,16,319
23002050,EXCLUSIVO DEPARTAMENTO EN SAN ANGEL,51998443,Mau,,Álvaro Obregón,19.3546,-99.19839,Entire home/apt,2800,2,0,,,1,179
23002085,Budapest Polanco,48106570,Alex,,Miguel Hidalgo,19.44541,-99.20406,Entire home/apt,1458,1,111,2019-09-16,5.66,14,318
23002626,Warm industrial style in 2BR Roma Norte stay,126643395,Brent,,Cuauhtémoc,19.42191,-99.16379,Entire home/apt,2353,1,6,2019-05-05,0.31,28,356
23003224,Agradable habitación en departamento tranquilo,170629898,Natalia,,Miguel Hidalgo,19.45884,-99.21273,Private room,214,1,86,2019-09-21,4.41,1,58
23003279,Gorgeous apartment / Excelent location.,135894880,Hector,,Cuajimalpa de Morelos,19.36617,-99.27288,Entire home/apt,1322,2,26,2019-08-13,1.30,5,266
23004300,M&I INCREÍBLE LOFT / TERRAZA POLANCO (TABACO),117784489,Pedro,,Miguel Hidalgo,19.43018,-99.18457,Entire home/apt,1420,1,113,2019-09-21,5.67,10,163
23004405,Departamento con gran terraza private park,151950612,Pablo,,Coyoacán,19.32555,-99.13955,Entire home/apt,2197,2,0,,,1,365
23005014,"In Condesa; great spot, large for groups&families",170650017,Rodrigo,,Cuauhtémoc,19.41969,-99.17595,Entire home/apt,2042,1,57,2019-09-16,3.80,1,155
23006483,LOFT NAPLES THE SECOND SKYIN,57770677,C & C,,Benito Juárez,19.38281,-99.17922,Entire home/apt,797,2,24,2019-07-17,1.24,2,365
23006564,Casa de campo y descanso.,167821103,Uriel,,Tlalpan,19.23644,-99.15572,Entire home/apt,953,2,0,,,1,177
23006582,The Foodie Hostel (Habitación Hombres),99628816,The Foodie Hostel,,Cuauhtémoc,19.4337,-99.14483,Shared room,194,1,67,2019-08-30,3.36,5,355
23006623,Sunset ⭐️ view with a Castle. Yes in Mexico City ,170671567,Ramón & Chicho,,Cuauhtémoc,19.41884,-99.17665,Entire home/apt,1167,2,129,2019-09-16,6.80,4,63
23006698,DepaR&L,88201440,Regina,,Álvaro Obregón,19.36236,-99.19525,Private room,603,1,1,2018-08-19,0.07,1,89
23016583,Luxury apt in Campos Elíseos MEXICO City Polanco,75693968,Simon,,Miguel Hidalgo,19.42935,-99.18877,Entire home/apt,5639,30,2,2019-08-02,0.18,2,365
23016916,Sunny room with private bathroom in Condesa,34454622,Nadia,,Cuauhtémoc,19.40374,-99.17064,Private room,408,3,1,2018-07-09,0.07,2,0
23018732,Entire Private Apartment - Lomas de San Bernabe,168051135,Silvia,,La Magdalena Contreras,19.31122,-99.26082,Entire home/apt,428,2,24,2019-09-16,1.29,5,252
23018985,Departamento en la colonia Juárez,170780196,Clara,,Cuauhtémoc,19.42645,-99.15501,Entire home/apt,1011,3,6,2019-08-26,0.34,1,0
23019296,Amazing room with great location in Del Valle!,61170320,Isabel,,Benito Juárez,19.37825,-99.16485,Private room,331,2,49,2019-08-22,2.50,2,156
23019878,"Roma, cool room in prime location!",137146055,David,,Cuauhtémoc,19.41881,-99.16235,Private room,408,7,22,2019-09-20,1.12,1,136
23020415,ROOM-ROMA/ CON VISTA AL CASTILLO DE CHAPULTEPEC,33791001,Miguel,,Cuauhtémoc,19.42027,-99.17378,Private room,1147,5,25,2019-08-20,1.31,1,5
23020514,Stylish room in the heart of the Roma district,43212067,Gerardo,,Cuauhtémoc,19.42173,-99.16672,Private room,350,30,9,2019-09-08,0.49,3,226
23020794,M&I ESPECTACULAR LOFT / TERRAZA POLANCO (INGA),117784489,Pedro,,Miguel Hidalgo,19.43147,-99.18372,Entire home/apt,1614,1,82,2019-09-16,4.15,10,176
23021224,DORMITORIOS IPN CASCO SANTO TOMAS,170802481,Aimee,,Azcapotzalco,19.45809,-99.16606,Private room,350,1,0,,,1,0
23022187,LOVELY APARTMENT POLANCO (PINO),117784489,Pedro,,Miguel Hidalgo,19.4317,-99.18596,Entire home/apt,1614,1,85,2019-09-20,4.37,10,159
23022344,Habitación en casa de familia para estudiantes,170814565,Graciela,,Coyoacán,19.33018,-99.15751,Private room,194,90,0,,,1,180
23023117,Modern business-friendly flat in prime CDMX spot,126643395,Brent,,Cuauhtémoc,19.41642,-99.17059,Entire home/apt,2139,1,2,2019-03-08,0.11,28,335
23024521,"SUPER COOL apt / PRIME Location, Affordable PRICE!",113302248,Juan Pablo,,Cuauhtémoc,19.42061,-99.17197,Entire home/apt,739,1,91,2019-09-09,4.58,11,62
23025178,Nice Apartment in perfect location,124633629,Carlos,,Cuauhtémoc,19.41998,-99.1556,Private room,525,1,69,2019-09-19,3.50,1,169
23026367,Shangrila Grajales,170856978,Antonieta,,Miguel Hidalgo,19.43601,-99.20916,Private room,992,7,0,,,1,179
23027579,Downtown Illuminated and chic apt with balconies,20229575,Martha,,Cuauhtémoc,19.43153,-99.13769,Entire home/apt,603,1,108,2019-08-06,5.43,6,349
23032590,ACOGEDOR DEPARTAMENTO EN LA NUEVA POLANCO,143424275,Julio,,Miguel Hidalgo,19.44385,-99.20911,Entire home/apt,1497,4,34,2019-09-04,1.81,1,260
23035161,M&I INCREÍBLE LOFT ZONA POLANCO (ABEDUL),117784489,Pedro,,Miguel Hidalgo,19.42952,-99.18432,Hotel room,1517,1,106,2019-09-22,5.78,10,167
23035814,M&I HERMOSO LOFT ZONA POLANCO (ROBLE),117784489,Pedro,,Miguel Hidalgo,19.43027,-99.18445,Entire home/apt,1420,1,76,2019-09-07,3.92,10,172
23037669,Suite in the heart of Polanco,42733539,Felipe,,Miguel Hidalgo,19.43787,-99.20085,Entire home/apt,1031,1,70,2019-09-21,3.82,1,134
23040175,Tu hogar en la ciudad de Mexico.,134591215,Jose Manuel,,Benito Juárez,19.38213,-99.15205,Private room,253,1,0,,,1,0
23040503,Suite #1 Departamento 1 rec. Lomas de Chapultepec,169718990,Patricia,,Miguel Hidalgo,19.42233,-99.22787,Entire home/apt,3306,3,1,2018-11-06,0.09,5,179
23041808,"E. Depa Privado, para 3 pers, 1er nivel, Narvarte",149080965,Marco,,Benito Juárez,19.38273,-99.14856,Entire home/apt,506,2,32,2019-07-11,1.64,21,358
23042268,Suite 13 Departamento 2 rec. Lomas de Chapultepec,169718990,Patricia,,Miguel Hidalgo,19.42189,-99.22791,Entire home/apt,4395,3,1,2018-04-22,0.06,5,179
23042412,Departamento de lujo!,90058904,Silvia,,Benito Juárez,19.39204,-99.17035,Entire home/apt,2509,2,1,2018-10-25,0.09,1,87
23042824,Roma Condesa habitación con baño privado ubicación,171006349,Ismael,,Cuauhtémoc,19.41698,-99.17066,Private room,603,1,42,2019-08-31,2.12,2,150
23043753,Instant booking:Your Home awayfromHomeinMexicoCity,323445,Alejandro,,Cuauhtémoc,19.42621,-99.1723,Private room,700,1,7,2019-07-13,0.39,3,365
23044941,Nice and Cozy Loft in North Polanco,65685015,Ana,,Miguel Hidalgo,19.44055,-99.18375,Entire home/apt,700,3,5,2018-05-06,0.26,1,0
23045588,#205   2bdrm 2bath A/C Apt.  *Walk the City Center,171037813,Manuel & Alice,,Cuauhtémoc,19.42881,-99.13501,Entire home/apt,1439,1,78,2019-09-21,4.01,5,287
23058193,Splendid Penthouse in Polanco,166798565,Silvia,,Miguel Hidalgo,19.43598,-99.21081,Entire home/apt,1731,2,52,2019-07-26,2.64,6,0
23058219,Boutique Apartment Reforma 222 Air Conditioner,42700394,Hugo,,Cuauhtémoc,19.4282,-99.16094,Entire home/apt,2120,3,4,2019-09-02,0.21,38,185
23058507,Departamento cerca del Aeropuerto y Foro Sol.,103280844,Teresella,,Iztacalco,19.39763,-99.10077,Entire home/apt,583,1,7,2018-11-19,0.36,1,47
23059184,PH POLANCO 2FLOORS 4BDR GYM ROOF TOP BALCONY 190m2,29891853,Armando,,Miguel Hidalgo,19.43704,-99.20183,Hotel room,4220,1,75,2019-09-01,3.84,6,344
23059446,Londres 212 Departamentos  Lujo Mediana king,171166310,Abdo,,Cuauhtémoc,19.42246,-99.16888,Entire home/apt,1206,1,48,2019-07-30,2.44,18,365
23060825,PRIVATE ROOM BLOCKS TO REFORMA AND ZÓCALO.,11734715,Alan Salvador,,Cuauhtémoc,19.43318,-99.14602,Private room,389,2,39,2019-08-27,2.03,6,365
23060842,2. Great private Room in Polanco,166798565,Silvia,,Miguel Hidalgo,19.43619,-99.21051,Private room,1011,2,22,2019-07-19,1.12,6,79
23061573,3. Amazing Private Room in Polanco (PH),166798565,Silvia,,Miguel Hidalgo,19.43675,-99.21075,Private room,972,2,33,2019-08-13,1.70,6,72
23061833,Departamento con ubicacion inmejorable,112785756,Charis,,Cuauhtémoc,19.43786,-99.1555,Entire home/apt,992,1,0,,,1,179
23062247,1. Cozy Private Room in Polanco (PH),166798565,Silvia,,Miguel Hidalgo,19.43598,-99.21201,Private room,817,2,25,2019-09-08,1.26,6,73
23062394,4. Lovely small Room in Polanco (PH),166798565,Silvia,,Miguel Hidalgo,19.43684,-99.21036,Shared room,544,2,0,,,6,0
23064194,Cozy central Loft,22266221,Sandra,,Cuauhtémoc,19.43645,-99.16083,Entire home/apt,1206,2,32,2019-08-18,1.61,1,81
23070660,Habitaciones en amplia casa cerca de Santa Fe CDMX,171277102,Ulises,,Álvaro Obregón,19.33188,-99.2761,Private room,447,1,0,,,2,365
23072746,Juan’s Good Vibes Home,152643498,Juan,,Gustavo A. Madero,19.45496,-99.09273,Private room,700,1,1,2018-02-25,0.05,1,22
23073910,Great apartment in touristic zone!!,107941053,Tali & Arlen Vivanta,,Cuauhtémoc,19.43821,-99.14752,Entire home/apt,992,2,76,2019-09-17,3.89,2,72
23073985,Habitación independiente en casa del Naranjo,16585639,Lilette,,Gustavo A. Madero,19.47001,-99.13464,Private room,292,1,47,2019-08-24,2.41,1,5
23075250,Departamento todos los servicios (cdmx downtown 1),156205364,Karim,,Cuauhtémoc,19.42419,-99.14554,Entire home/apt,953,1,120,2019-09-22,6.09,2,63
23075560,A1 HERMOSO DEPTO A UNOS PASOS DE POLANQUITO,171322637,Zlata,,Miguel Hidalgo,19.43542,-99.1962,Entire home/apt,6301,3,7,2019-02-22,0.39,3,142
23077014,Cozy Home with 3 nice bedrooms,59055348,Laura,,Tlalpan,19.30245,-99.2313,Private room,2509,1,1,2018-10-27,0.09,2,364
23077162,Londres 212 Departamentos de lujo Mediana King,171166310,Abdo,,Cuauhtémoc,19.42295,-99.16744,Entire home/apt,875,1,41,2019-03-11,2.06,18,365
23077279,Beautiful apartment in touristic zone :),107941053,Tali & Arlen Vivanta,,Cuauhtémoc,19.43815,-99.14799,Entire home/apt,992,2,58,2019-09-07,2.99,2,81
23077381,LUXURIOUS APARTMENT w/amazing view in Insurgentes,73566856,Jose,,Benito Juárez,19.37022,-99.18143,Entire home/apt,1458,2,40,2019-02-18,2.02,2,21
23077604,Charming Place 01 in the heart of Santa Fe,42135967,Jimmy,,Cuajimalpa de Morelos,19.36261,-99.27943,Private room,428,1,26,2019-09-06,1.34,4,90
23079260,Fantasy bedroom in a magical environment - Condesa,163074954,Javier,,Cuauhtémoc,19.41553,-99.17792,Private room,447,2,33,2019-08-25,1.68,10,303
23085822,Sunny  loft with a big terrace in a historic area,33046259,Juan Pablo,,Cuauhtémoc,19.44822,-99.16198,Entire home/apt,1108,2,80,2019-09-23,4.23,1,127
23086133,LA CASA DEL TEKO Coyoacán,118950605,José Enrique,,Coyoacán,19.3575,-99.16383,Private room,700,2,0,,,1,353
23086650,Stylish 3BR Condesa gem in perfect location,171441395,Andres,,Cuauhtémoc,19.41435,-99.17886,Entire home/apt,1750,1,68,2019-09-04,4.77,2,271
23087653,"Excelent Apartment, confort room!!!",128563586,Victor,,Iztacalco,19.40151,-99.12255,Entire home/apt,603,7,0,,,1,365
23087866,Balcón y terraza a un paso del Centro de Coyoacán,45457403,Alejandra,,Benito Juárez,19.36116,-99.15998,Entire home/apt,895,2,9,2018-05-05,0.46,1,0
23088483,Wonderful house in the heart of Tlalpan,77097874,Renata,,Tlalpan,19.28968,-99.16537,Entire home/apt,1206,5,3,2019-03-03,0.17,1,66
23090213,Room/Zona Rosa/Col. Juarez/Av. Insurgentes,171480661,Rosario,,Cuauhtémoc,19.42551,-99.16261,Private room,1167,3,6,2019-05-11,0.38,3,270
23090359,Artsy Vintage Room in Condesa,24332966,Becca,,Cuauhtémoc,19.4102,-99.17293,Private room,506,2,0,,,1,87
